Date,Time,Text
2026-01-17,17:00,"夕方のこの時間、ふと思います。
夫婦の会話が「家族運営のための会議」にな...
小さな変化が大事です。"
2026-01-17,20:00,"会話がタスク報告だけになってしまった妻のモヤモヤ。
その悩みを抱えているあなたへ。






「タスク報告だけの夫婦会話から、『自分の話』を取り戻すための小さな3ステップ」
解決のための「3つのステップ」をNoteにまとめました。
▼記事はプロフのリンクから
#夜専用レス手前の会話レシピ"
2026-01-17,21:00,"夜のリビング。
「会話の8割が子どもの話か、明日のゴミ出しの話。自分のことを話すのを忘れた」
同じ気持ちの人、いますか？"
2026-01-17,22:00,"今日もお疲れ様でした。
夫婦の会話が「家族運営のための会議」にな...
おやすみなさい。"
2026-01-17,23:00,"明日は今日より少しだけ、心が軽くなりますように。
プロフの固定投稿もぜひ。
おやすみなさい。"
2026-01-18,07:00,"「同じリビングにいるのに、お互いイヤホン。『これってうちだけ？』と思ったことがある人へ。」






「夫婦でリビングにいるのに、お互いイヤホンをして別の世界にいる。」 「子どもが寝...
物理的には近くにいても、心理的には別々の世界にいる「家庭内別居状態」 直接的な喧嘩や言い争いがない分、「これって問題なのかな？」と自分でも判定しづらい でも心のどこかで「このまま距離が固定されるのは嫌だ」と感じている
私の実体験はプロフの固定投稿へ。
#共働き / 子どもあり / 倦怠期手前 #問題"
2026-01-18,08:00,"おはようございます。
同じ部屋にいても別世界にいるような孤独感について、ふと考えました。
今日も無理せずいきましょう。"
2026-01-18,10:00,"同じ部屋にいても別世界にいるような孤独感、感じたことありますか？






正直に教えてください🙋‍♀️"
2026-01-18,12:00,"物理的には近くにいても、心理的には別々の世界にいる「家庭内別居状態」 直接的な喧嘩や言い争いがない分、「これって問題なのかな？」と自分でも判定しづらい でも心のどこかで「このまま距離が固定されるのは嫌だ」と感じている






「スマホとイヤホンがつくる『見えない壁』を少しだけ薄くする習慣」
具体的な方法はNoteで公開中。
#共働き / 子どもあり / 倦怠期手前 #解決策"
2026-01-18,15:00,"「夫婦でリビングにいるのに、お互いイヤホンをして別の世界にいる。」 「子どもが寝...
これ、あるあるですよね。
共感したら「いいね」お願いします。"
2026-01-18,17:00,"夕方のこの時間、ふと思います。
物理的には近くにいても、心理的には別々の...
小さな変化が大事です。"
2026-01-18,20:00,"同じ部屋にいても別世界にいるような孤独感。
その悩みを抱えているあなたへ。






「スマホとイヤホンがつくる『見えない壁』を少しだけ薄くする習慣」
解決のための「3つのステップ」をNoteにまとめました。
▼記事はプロフのリンクから
#夜専用レス手前の会話レシピ"
2026-01-18,21:00,"夜のリビング。
「夫婦でリビングにいるのに、お互いイヤホンをして別の世界にいる。」 「子どもが寝...
同じ気持ちの人、いますか？"
2026-01-18,22:00,"今日もお疲れ様でした。
物理的には近くにいても、心理的には別々の...
おやすみなさい。"
2026-01-18,23:00,"明日は今日より少しだけ、心が軽くなりますように。
プロフの固定投稿もぜひ。
おやすみなさい。"
2026-01-19,07:00,"「最近、パートナーの『好きなこと』や『仕事の悩み』、ちゃんと知っていますか？」






「最近、夫の好きなことや仕事の悩みを全然知らない。知ろうとも思ってないかも。」
「関心を失っている自分」への罪悪感と、「でも疲れてるから仕方ない」という言い訳の間で揺れている パートナーの変化や成長に気づけなくなっている状態は、関係性の停滞のサイン 「知ろうとも思ってない」という自覚が、危機感として表面化している
私の実体験はプロフの固定投稿へ。
#共働き / 結婚3年以上 / 倦怠期手前 #問題"
2026-01-19,08:00,"おはようございます。
パートナーへの興味関心が薄れていく恐怖について、ふと考えました。
今日も無理せずいきましょう。"
2026-01-19,10:00,"パートナーへの興味関心が薄れていく恐怖、感じたことありますか？






正直に教えてください🙋‍♀️"
2026-01-19,12:00,"「関心を失っている自分」への罪悪感と、「でも疲れてるから仕方ない」という言い訳の間で揺れている パートナーの変化や成長に気づけなくなっている状態は、関係性の停滞のサイン 「知ろうとも思ってない」という自覚が、危機感として表面化している






「パートナーへの興味を取り戻すための、小さな3つの質問」
具体的な方法はNoteで公開中。
#共働き / 結婚3年以上 / 倦怠期手前 #解決策"
2026-01-19,15:00,"「最近、夫の好きなことや仕事の悩みを全然知らない。知ろうとも思ってないかも。」
これ、あるあるですよね。
共感したら「いいね」お願いします。"
2026-01-19,17:00,"夕方のこの時間、ふと思います。
「関心を失っている自分」への罪悪感と、「...
小さな変化が大事です。"
2026-01-19,20:00,"パートナーへの興味関心が薄れていく恐怖。
その悩みを抱えているあなたへ。






「パートナーへの興味を取り戻すための、小さな3つの質問」
解決のための「3つのステップ」をNoteにまとめました。
▼記事はプロフのリンクから
#夜専用レス手前の会話レシピ"
2026-01-19,21:00,"夜のリビング。
「最近、夫の好きなことや仕事の悩みを全然知らない。知ろうとも思ってないかも。」
同じ気持ちの人、いますか？"
2026-01-19,22:00,"今日もお疲れ様でした。
「関心を失っている自分」への罪悪感と、「...
おやすみなさい。"
2026-01-19,23:00,"明日は今日より少しだけ、心が軽くなりますように。
プロフの固定投稿もぜひ。
おやすみなさい。"
2026-01-20,07:00,"「『どうせ話してもわかってもらえない』って、諦めかけていませんか？」






「どうせ話しても伝わらないかも、って思って、大事なことも言わなくなった」
「どうせ」という諦めワードが出る時点で、コミュニケーションの断絶が深刻化している 大事なことを言わなくなる→すれ違いが増える→さらに言えなくなる、という悪循環 でも完全に諦めたわけではなく、「どうにかしたい」気持ちは残っている
私の実体験はプロフの固定投稿へ。
#共働き / 結婚5年以上 / 軽度セックスレス #問題"
2026-01-20,08:00,"おはようございます。
コミュニケーションへの諦めと無力感について、ふと考えました。
今日も無理せずいきましょう。"
2026-01-20,10:00,"コミュニケーションへの諦めと無力感、感じたことありますか？






正直に教えてください🙋‍♀️"
2026-01-20,12:00,"「どうせ」という諦めワードが出る時点で、コミュニケーションの断絶が深刻化している 大事なことを言わなくなる→すれ違いが増える→さらに言えなくなる、という悪循環 でも完全に諦めたわけではなく、「どうにかしたい」気持ちは残っている






「諦めかけた夫婦のコミュニケーションを、もう一度だけ試してみる方法」
具体的な方法はNoteで公開中。
#共働き / 結婚5年以上 / 軽度セックスレス #解決策"
2026-01-20,15:00,"「どうせ話しても伝わらないかも、って思って、大事なことも言わなくなった」
これ、あるあるですよね。
共感したら「いいね」お願いします。"
2026-01-20,17:00,"夕方のこの時間、ふと思います。
「どうせ」という諦めワードが出る時点で、...
小さな変化が大事です。"
2026-01-20,20:00,"コミュニケーションへの諦めと無力感。
その悩みを抱えているあなたへ。






「諦めかけた夫婦のコミュニケーションを、もう一度だけ試してみる方法」
解決のための「3つのステップ」をNoteにまとめました。
▼記事はプロフのリンクから
#夜専用レス手前の会話レシピ"
2026-01-20,21:00,"夜のリビング。
「どうせ話しても伝わらないかも、って思って、大事なことも言わなくなった」
同じ気持ちの人、いますか？"
2026-01-20,22:00,"今日もお疲れ様でした。
「どうせ」という諦めワードが出る時点で、...
おやすみなさい。"
2026-01-20,23:00,"明日は今日より少しだけ、心が軽くなりますように。
プロフの固定投稿もぜひ。
おやすみなさい。"
